approval_id,doc_type,doc_id,approver_id,approval_level,sequence,action,action_date,sla_hours,actual_hours,remarks
APR001452,PR,PR00903,EMP021,2,2,approve,2024-10-06 00:00:00,48,30.13,ok
APR001453,PR,PR00904,EMP021,1,1,approve,2025-07-30 00:00:00,24,12.61,ok
APR001454,PR,PR00904,EMP009,2,2,approve,2025-08-06 00:00:00,48,178.52,SLA breach
APR001455,PR,PR00904,EMP010,3,3,approve,2025-08-06 00:00:00,48,1.97,SLA breach
APR001456,PR,PR00905,EMP040,1,1,approve,2024-10-01 00:00:00,24,8.68,ok
APR001457,PR,PR00907,EMP016,1,1,approve,2025-03-25 00:00:00,24,14.24,ok
APR001458,PR,PR00908,EMP015,1,1,approve,2025-10-19 00:00:00,24,16.51,ok
APR001459,PR,PR00908,EMP019,2,2,approve,2025-10-26 00:00:00,48,183.98,SLA breach
APR001460,PR,PR00909,EMP002,1,1,approve,2024-04-03 00:00:00,24,4.63,ok
APR001461,PR,PR00909,EMP019,2,2,approve,2024-04-04 00:00:00,48,34.58,ok
APR001462,PR,PR00909,EMP038,3,3,approve,2024-04-05 00:00:00,48,38.99,ok
APR001463,PR,PR00910,EMP019,1,1,approve,2025-02-14 00:00:00,24,7.71,ok
APR001464,PR,PR00910,EMP038,2,2,approve,2025-02-14 00:00:00,48,14.84,ok
APR001465,PR,PR00910,EMP008,3,3,approve,2025-02-21 00:00:00,48,188.68,SLA breach
APR001466,PR,PR00911,EMP027,1,1,approve,2025-09-04 00:00:00,24,85.02,SLA breach
APR001467,PR,PR00911,EMP021,2,2,approve,2025-09-04 00:00:00,48,17.67,SLA breach
APR001468,PR,PR00912,EMP038,1,1,approve,2025-11-06 00:00:00,24,10.41,ok
APR001469,PR,PR00912,EMP005,2,2,approve,2025-11-07 00:00:00,48,32.35,ok
APR001470,PR,PR00912,EMP017,3,3,approve,2025-11-11 00:00:00,48,98.06,SLA breach
APR001471,PR,PR00914,EMP016,1,1,approve,2024-09-20 00:00:00,24,14.52,ok
APR001472,PR,PR00914,EMP014,2,2,approve,2024-09-21 00:00:00,48,32.03,ok
APR001473,PR,PR00915,EMP026,1,1,approve,2025-06-14 00:00:00,24,16.88,ok
APR001474,PR,PR00915,EMP029,2,2,approve,2025-06-21 00:00:00,48,187.45,SLA breach
APR001475,PR,PR00916,EMP016,1,1,approve,2024-10-03 00:00:00,24,10.81,ok
APR001476,PR,PR00916,EMP011,2,2,approve,2024-10-03 00:00:00,48,16.4,ok
APR001477,PR,PR00916,EMP011,3,3,approve,2024-10-04 00:00:00,48,27.53,ok
APR001478,PR,PR00917,EMP035,1,1,approve,2025-12-26 00:00:00,24,62.07,SLA breach
APR001479,PR,PR00918,EMP035,1,1,approve,2024-06-09 00:00:00,24,3.67,ok
APR001480,PR,PR00918,EMP002,2,2,approve,2024-06-09 00:00:00,48,21.69,ok
APR001481,PR,PR00919,EMP007,1,1,approve,2024-07-31 00:00:00,24,67.2,SLA breach
APR001482,PR,PR00919,EMP008,2,2,approve,2024-08-01 00:00:00,48,39.96,SLA breach
APR001483,PR,PR00920,EMP029,1,1,approve,2025-09-17 00:00:00,24,54.02,SLA breach
APR001484,PR,PR00921,EMP032,1,1,approve,2024-03-04 00:00:00,24,20.56,ok
APR001485,PR,PR00921,EMP027,2,2,approve,2024-03-05 00:00:00,48,42.21,ok
APR001486,PR,PR00922,EMP031,1,1,approve,2025-08-21 00:00:00,24,4.73,ok
APR001487,PR,PR00923,EMP037,1,1,approve,2024-06-27 00:00:00,24,1.67,ok
APR001488,PR,PR00923,EMP020,2,2,approve,2024-07-01 00:00:00,48,98.89,SLA breach
APR001489,PR,PR00924,EMP031,1,1,approve,2025-01-21 00:00:00,24,4.01,ok
APR001490,PR,PR00924,EMP028,2,2,approve,2025-01-21 00:00:00,48,20.63,ok
APR001491,PR,PR00925,EMP023,1,1,approve,2025-03-27 00:00:00,24,67.01,SLA breach
APR001492,PR,PR00925,EMP022,2,2,approve,2025-03-27 00:00:00,48,11.03,SLA breach
APR001493,PR,PR00926,EMP024,1,1,approve,2025-12-07 00:00:00,24,73.15,SLA breach
APR001494,PR,PR00926,EMP002,2,2,approve,2025-12-12 00:00:00,48,126.41,SLA breach
APR001495,PR,PR00927,EMP028,1,1,approve,2024-07-19 00:00:00,24,5.21,ok
APR001496,PR,PR00928,EMP034,1,1,approve,2024-03-29 00:00:00,24,17.6,ok
APR001497,PR,PR00928,EMP032,2,2,approve,2024-03-29 00:00:00,48,9.91,ok
APR001498,PR,PR00929,EMP036,1,1,approve,2025-12-08 00:00:00,24,7.42,ok
APR001499,PR,PR00930,EMP012,1,1,approve,2024-07-17 00:00:00,24,18.95,ok
APR001500,PR,PR00930,EMP040,2,2,approve,2024-07-18 00:00:00,48,28.3,ok
APR001501,PR,PR00930,EMP026,3,3,approve,2024-07-19 00:00:00,48,30.97,ok
APR001502,PR,PR00932,EMP008,1,1,approve,2024-08-11 00:00:00,24,62.35,SLA breach
APR001503,PR,PR00932,EMP027,2,2,approve,2024-08-15 00:00:00,48,113.9,SLA breach
APR001504,PR,PR00934,EMP033,1,1,approve,2025-01-13 00:00:00,24,8.11,ok
APR001505,PR,PR00934,EMP027,2,2,approve,2025-01-13 00:00:00,48,7.05,ok
APR001506,PR,PR00935,EMP011,1,1,approve,2025-09-27 00:00:00,24,6.57,ok
APR001507,PR,PR00936,EMP012,1,1,approve,2025-07-30 00:00:00,24,11.83,ok
APR001508,PR,PR00936,EMP031,2,2,approve,2025-07-30 00:00:00,48,19.51,ok
APR001509,PR,PR00936,EMP014,3,3,approve,2025-08-03 00:00:00,48,118.95,SLA breach
APR001510,PR,PR00937,EMP027,1,1,approve,2025-05-19 00:00:00,24,40.38,SLA breach
APR001511,PR,PR00937,EMP032,2,2,approve,2025-05-20 00:00:00,48,27.89,SLA breach
APR001512,PR,PR00938,EMP007,1,1,approve,2024-04-24 00:00:00,24,17.39,ok
APR001513,PR,PR00939,EMP010,1,1,approve,2024-09-22 00:00:00,24,1.78,ok
APR001514,PR,PR00939,EMP012,2,2,approve,2024-09-23 00:00:00,48,42.73,ok
APR001515,PR,PR00940,EMP012,1,1,approve,2025-07-23 00:00:00,24,14.24,ok
APR001516,PR,PR00940,EMP026,2,2,approve,2025-07-23 00:00:00,48,18.84,ok
APR001517,PR,PR00941,EMP029,1,1,approve,2025-10-17 00:00:00,24,7.72,ok
APR001518,PR,PR00941,EMP034,2,2,approve,2025-10-18 00:00:00,48,31.23,ok
APR001519,PR,PR00942,EMP037,1,1,approve,2025-11-15 00:00:00,24,84.84,SLA breach
APR001520,PR,PR00942,EMP028,2,2,approve,2025-11-22 00:00:00,48,189.88,SLA breach
APR001521,PR,PR00943,EMP006,1,1,approve,2024-03-26 00:00:00,24,3.38,ok
APR001522,PR,PR00943,EMP040,2,2,approve,2024-03-26 00:00:00,48,2.31,ok
APR001523,PR,PR00944,EMP017,1,1,approve,2025-02-20 00:00:00,24,7.52,ok
APR001524,PR,PR00944,EMP039,2,2,approve,2025-02-26 00:00:00,48,163.49,SLA breach
APR001525,PR,PR00945,EMP024,1,1,approve,2025-01-17 00:00:00,24,20.92,ok
APR001526,PR,PR00946,EMP008,1,1,approve,2025-01-23 00:00:00,24,15.9,ok
APR001527,PR,PR00947,EMP008,1,1,approve,2024-11-18 00:00:00,24,88.61,SLA breach
APR001528,PR,PR00947,EMP014,2,2,approve,2024-11-21 00:00:00,48,87.09,SLA breach
APR001529,PR,PR00948,EMP018,1,1,approve,2025-09-16 00:00:00,24,6.77,ok
APR001530,PR,PR00949,EMP019,1,1,approve,2024-05-06 00:00:00,24,81.21,SLA breach
APR001531,PR,PR00949,EMP015,2,2,approve,2024-05-06 00:00:00,48,14.7,SLA breach
APR001532,PR,PR00950,EMP018,1,1,approve,2025-06-05 00:00:00,24,7.65,ok
APR001533,PR,PR00951,EMP014,1,1,approve,2024-10-04 00:00:00,24,17.38,ok
APR001534,PR,PR00952,EMP039,1,1,approve,2025-01-08 00:00:00,24,2.95,ok
APR001535,PR,PR00954,EMP032,1,1,approve,2024-12-09 00:00:00,24,11.13,ok
APR001536,PR,PR00956,EMP038,1,1,approve,2025-08-28 00:00:00,24,2.47,ok
APR001537,PR,PR00956,EMP007,2,2,approve,2025-09-01 00:00:00,48,100.72,SLA breach
APR001538,PR,PR00956,EMP005,3,3,approve,2025-09-08 00:00:00,48,178.58,SLA breach
APR001539,PR,PR00957,EMP029,1,1,approve,2024-06-19 00:00:00,24,8.28,ok
APR001540,PR,PR00958,EMP029,1,1,approve,2024-09-07 00:00:00,24,83.58,SLA breach
APR001541,PR,PR00958,EMP018,2,2,approve,2024-09-11 00:00:00,48,102.02,SLA breach
APR001542,PR,PR00959,EMP005,1,1,approve,2024-01-09 00:00:00,24,5.52,ok
APR001543,PR,PR00959,EMP019,2,2,approve,2024-01-09 00:00:00,48,18.98,ok
APR001544,PR,PR00960,EMP040,1,1,approve,2024-03-10 00:00:00,24,65.26,SLA breach
APR001545,PR,PR00961,EMP029,1,1,approve,2024-11-18 00:00:00,24,84.42,SLA breach
APR001546,PR,PR00961,EMP002,2,2,approve,2024-11-18 00:00:00,48,6.05,SLA breach
APR001547,PR,PR00963,EMP002,1,1,approve,2024-03-19 00:00:00,24,6.0,ok
APR001548,PR,PR00963,EMP006,2,2,approve,2024-03-26 00:00:00,48,178.11,SLA breach
APR001549,PR,PR00964,EMP036,1,1,approve,2024-11-11 00:00:00,24,6.81,ok
APR001550,PR,PR00965,EMP007,1,1,approve,2025-12-17 00:00:00,24,7.35,ok
APR001551,PR,PR00965,EMP005,2,2,approve,2025-12-17 00:00:00,48,1.91,ok
APR001552,PR,PR00966,EMP015,1,1,approve,2025-05-16 00:00:00,24,75.86,SLA breach
APR001553,PR,PR00966,EMP005,2,2,approve,2025-05-23 00:00:00,48,179.37,SLA breach
APR001554,PR,PR00969,EMP026,1,1,approve,2024-09-25 00:00:00,24,15.3,ok
APR001555,PR,PR00969,EMP006,2,2,approve,2024-09-26 00:00:00,48,30.21,ok
APR001556,PR,PR00969,EMP024,3,3,approve,2024-09-27 00:00:00,48,26.38,ok
APR001557,PR,PR00971,EMP014,1,1,approve,2025-01-06 00:00:00,24,59.37,SLA breach
APR001558,PR,PR00971,EMP018,2,2,approve,2025-01-07 00:00:00,48,41.08,SLA breach
APR001559,PR,PR00971,EMP023,3,3,approve,2025-01-08 00:00:00,48,24.19,SLA breach
APR001560,PR,PR00973,EMP039,1,1,approve,2024-02-15 00:00:00,24,93.63,SLA breach
APR001561,PR,PR00973,EMP028,2,2,approve,2024-02-16 00:00:00,48,34.84,SLA breach
APR001562,PR,PR00974,EMP013,1,1,approve,2024-11-30 00:00:00,24,67.43,SLA breach
APR001563,PR,PR00974,EMP020,2,2,approve,2024-12-07 00:00:00,48,174.0,SLA breach
APR001564,PR,PR00977,EMP021,1,1,approve,2024-06-24 00:00:00,24,13.93,ok
APR001565,PR,PR00977,EMP012,2,2,approve,2024-06-28 00:00:00,48,101.24,SLA breach
APR001566,PR,PR00979,EMP012,1,1,approve,2025-06-10 00:00:00,24,8.85,ok
APR001567,PR,PR00979,EMP021,2,2,approve,2025-06-10 00:00:00,48,12.89,ok
APR001568,PR,PR00979,EMP033,3,3,approve,2025-06-10 00:00:00,48,4.14,ok
APR001569,PR,PR00980,EMP005,1,1,approve,2024-02-17 00:00:00,24,15.3,ok
APR001570,PR,PR00980,EMP018,2,2,approve,2024-02-18 00:00:00,48,30.25,ok
APR001571,PR,PR00980,EMP029,3,3,approve,2024-02-18 00:00:00,48,4.89,ok
APR001572,PR,PR00982,EMP002,1,1,approve,2025-07-18 00:00:00,24,85.8,SLA breach
APR001573,PR,PR00982,EMP020,2,2,approve,2025-07-18 00:00:00,48,2.37,SLA breach
APR001574,PR,PR00982,EMP021,3,3,approve,2025-07-18 00:00:00,48,4.5,SLA breach
APR001575,PR,PR00983,EMP025,1,1,approve,2025-04-09 00:00:00,24,16.6,ok
APR001576,PR,PR00983,EMP033,2,2,approve,2025-04-09 00:00:00,48,12.12,ok
APR001577,PR,PR00984,EMP017,1,1,approve,2025-08-21 00:00:00,24,3.83,ok
APR001578,PR,PR00984,EMP032,2,2,approve,2025-08-22 00:00:00,48,32.6,ok
APR001579,PR,PR00984,EMP035,3,3,approve,2025-08-22 00:00:00,48,1.79,ok
APR001580,PR,PR00985,EMP028,1,1,approve,2024-03-20 00:00:00,24,51.88,SLA breach
APR001581,PR,PR00985,EMP015,2,2,approve,2024-03-20 00:00:00,48,20.94,SLA breach
APR001582,PR,PR00986,EMP036,1,1,approve,2025-08-04 00:00:00,24,85.66,SLA breach
APR001583,PR,PR00986,EMP008,2,2,approve,2025-08-04 00:00:00,48,13.63,SLA breach
APR001584,PR,PR00987,EMP014,1,1,approve,2025-11-14 00:00:00,24,2.25,ok
APR001585,PR,PR00987,EMP036,2,2,approve,2025-11-15 00:00:00,48,32.35,ok
APR001586,PR,PR00987,EMP032,3,3,approve,2025-11-15 00:00:00,48,7.28,ok
APR001587,PR,PR00988,EMP013,1,1,approve,2025-03-04 00:00:00,24,11.58,ok
APR001588,PR,PR00990,EMP030,1,1,approve,2025-04-11 00:00:00,24,6.86,ok
APR001589,PR,PR00990,EMP021,2,2,approve,2025-04-12 00:00:00,48,42.25,ok
APR001590,PR,PR00991,EMP021,1,1,approve,2024-12-15 00:00:00,24,45.83,SLA breach
APR001591,PR,PR00991,EMP009,2,2,approve,2024-12-15 00:00:00,48,1.55,SLA breach
APR001592,PR,PR00993,EMP003,1,1,approve,2024-12-19 00:00:00,24,13.6,ok
APR001593,PR,PR00995,EMP025,1,1,approve,2025-03-29 00:00:00,24,19.87,ok
APR001594,PR,PR00995,EMP007,2,2,approve,2025-03-30 00:00:00,48,34.33,ok
APR001595,PR,PR00996,EMP002,1,1,approve,2024-06-04 00:00:00,24,4.16,ok
APR001596,PR,PR00996,EMP020,2,2,approve,2024-06-04 00:00:00,48,2.02,ok
APR001597,PR,PR00997,EMP024,1,1,approve,2025-06-05 00:00:00,24,77.25,SLA breach
APR001598,PR,PR00997,EMP026,2,2,approve,2025-06-11 00:00:00,48,155.09,SLA breach
APR001599,PR,PR00999,EMP023,1,1,approve,2025-10-02 00:00:00,24,68.76,SLA breach
APR001600,PR,PR00999,EMP034,2,2,approve,2025-10-02 00:00:00,48,11.91,SLA breach
APR001601,PR,PR01000,EMP021,1,1,approve,2024-08-02 00:00:00,24,7.87,ok
APR001602,PR,PR01001,EMP001,1,1,approve,2024-05-07 00:00:00,24,9.26,ok
APR001603,PR,PR01001,EMP029,2,2,approve,2024-05-07 00:00:00,48,15.01,ok
APR001604,PR,PR01002,EMP015,1,1,approve,2024-06-30 00:00:00,24,79.04,SLA breach
APR001605,PR,PR01003,EMP005,1,1,approve,2025-02-03 00:00:00,24,2.08,ok
APR001606,PR,PR01004,EMP030,1,1,approve,2024-03-02 00:00:00,24,11.43,ok
APR001607,PR,PR01004,EMP004,2,2,approve,2024-03-03 00:00:00,48,35.8,ok
APR001608,PR,PR01006,EMP024,1,1,approve,2024-11-09 00:00:00,24,4.23,ok
APR001609,PR,PR01007,EMP038,1,1,approve,2024-02-13 00:00:00,24,21.09,ok
APR001610,PR,PR01008,EMP037,1,1,approve,2025-11-05 00:00:00,24,4.4,ok
APR001611,PR,PR01008,EMP017,2,2,approve,2025-11-05 00:00:00,48,17.01,ok
APR001612,PR,PR01008,EMP009,3,3,approve,2025-11-08 00:00:00,48,87.44,SLA breach
APR001613,PR,PR01009,EMP005,1,1,approve,2024-09-18 00:00:00,24,14.44,ok
APR001614,PR,PR01009,EMP022,2,2,approve,2024-09-18 00:00:00,48,11.1,ok
APR001615,PR,PR01009,EMP021,3,3,approve,2024-09-18 00:00:00,48,13.34,ok
APR001616,PR,PR01010,EMP026,1,1,approve,2024-04-16 00:00:00,24,15.86,ok
APR001617,PR,PR01010,EMP014,2,2,approve,2024-04-16 00:00:00,48,17.24,ok
APR001618,PR,PR01011,EMP037,1,1,approve,2024-05-27 00:00:00,24,15.8,ok
APR001619,PR,PR01011,EMP010,2,2,approve,2024-05-30 00:00:00,48,91.87,SLA breach
APR001620,PR,PR01011,EMP027,3,3,approve,2024-05-30 00:00:00,48,1.75,SLA breach
APR001621,PR,PR01013,EMP004,1,1,approve,2025-02-04 00:00:00,24,19.08,ok
APR001622,PR,PR01013,EMP009,2,2,approve,2025-02-04 00:00:00,48,15.81,ok
APR001623,PR,PR01014,EMP020,1,1,approve,2024-07-21 00:00:00,24,16.1,ok
APR001624,PR,PR01014,EMP039,2,2,approve,2024-07-21 00:00:00,48,13.65,ok
APR001625,PR,PR01015,EMP007,1,1,approve,2024-12-31 00:00:00,24,57.31,SLA breach
APR001626,PR,PR01016,EMP001,1,1,approve,2025-01-02 00:00:00,24,39.52,SLA breach
APR001627,PR,PR01016,EMP002,2,2,approve,2025-01-02 00:00:00,48,14.69,SLA breach
APR001628,PR,PR01016,EMP010,3,3,approve,2025-01-03 00:00:00,48,34.83,SLA breach
APR001629,PR,PR01017,EMP030,1,1,approve,2025-12-17 00:00:00,24,5.54,ok
APR001630,PR,PR01018,EMP033,1,1,approve,2025-05-14 00:00:00,24,11.47,ok
APR001631,PR,PR01018,EMP030,2,2,approve,2025-05-20 00:00:00,48,165.32,SLA breach
APR001632,PR,PR01019,EMP018,1,1,approve,2024-11-19 00:00:00,24,20.92,ok
APR001633,PR,PR01019,EMP035,2,2,approve,2024-11-22 00:00:00,48,91.13,SLA breach
APR001634,PR,PR01020,EMP029,1,1,approve,2025-04-11 00:00:00,24,1.54,ok
APR001635,PR,PR01020,EMP020,2,2,approve,2025-04-11 00:00:00,48,13.82,ok
APR001636,PR,PR01020,EMP023,3,3,approve,2025-04-11 00:00:00,48,12.04,ok
APR001637,PR,PR01024,EMP007,1,1,approve,2024-07-31 00:00:00,24,6.44,ok
APR001638,PR,PR01024,EMP023,2,2,approve,2024-08-01 00:00:00,48,25.89,ok
APR001639,PR,PR01025,EMP026,1,1,approve,2025-06-21 00:00:00,24,7.98,ok
APR001640,PR,PR01026,EMP021,1,1,approve,2024-06-19 00:00:00,24,78.57,SLA breach
APR001641,PR,PR01026,EMP003,2,2,approve,2024-06-20 00:00:00,48,31.4,SLA breach
APR001642,PR,PR01027,EMP006,1,1,approve,2025-02-27 00:00:00,24,20.3,ok
APR001643,PR,PR01027,EMP024,2,2,approve,2025-02-28 00:00:00,48,42.93,ok
APR001644,PR,PR01029,EMP011,1,1,approve,2025-12-22 00:00:00,24,8.9,ok
APR001645,PR,PR01030,EMP032,1,1,approve,2025-09-30 00:00:00,24,66.41,SLA breach
APR001646,PR,PR01030,EMP004,2,2,approve,2025-09-30 00:00:00,48,5.47,SLA breach
APR001647,PR,PR01032,EMP019,1,1,approve,2024-03-26 00:00:00,24,14.64,ok
APR001648,PR,PR01032,EMP014,2,2,approve,2024-03-27 00:00:00,48,33.49,ok
APR001649,PR,PR01033,EMP030,1,1,approve,2024-02-09 00:00:00,24,10.73,ok
APR001650,PR,PR01033,EMP015,2,2,approve,2024-02-12 00:00:00,48,82.98,SLA breach
APR001651,PR,PR01033,EMP025,3,3,approve,2024-02-15 00:00:00,48,91.14,SLA breach
APR001652,PR,PR01034,EMP009,1,1,approve,2024-08-18 00:00:00,24,8.85,ok
APR001653,PR,PR01035,EMP010,1,1,approve,2024-07-28 00:00:00,24,63.93,SLA breach
APR001654,PR,PR01035,EMP019,2,2,approve,2024-07-28 00:00:00,48,7.61,SLA breach
APR001655,PR,PR01035,EMP037,3,3,approve,2024-07-29 00:00:00,48,30.38,SLA breach
APR001656,PR,PR01036,EMP016,1,1,approve,2024-04-30 00:00:00,24,9.55,ok
APR001657,PR,PR01036,EMP025,2,2,approve,2024-04-30 00:00:00,48,3.11,ok
APR001658,PR,PR01037,EMP007,1,1,approve,2024-12-02 00:00:00,24,4.32,ok
APR001659,PR,PR01037,EMP039,2,2,approve,2024-12-03 00:00:00,48,33.19,ok
APR001660,PR,PR01037,EMP001,3,3,approve,2024-12-07 00:00:00,48,97.63,SLA breach
APR001661,PR,PR01038,EMP036,1,1,approve,2024-02-12 00:00:00,24,6.3,ok
APR001662,PR,PR01039,EMP009,1,1,approve,2024-12-22 00:00:00,24,17.72,ok
APR001663,PR,PR01039,EMP006,2,2,approve,2024-12-22 00:00:00,48,9.57,ok
APR001664,PR,PR01039,EMP002,3,3,approve,2024-12-28 00:00:00,48,166.0,SLA breach
APR001665,PR,PR01040,EMP003,1,1,approve,2025-02-02 00:00:00,24,58.2,SLA breach
APR001666,PR,PR01041,EMP023,1,1,approve,2025-03-09 00:00:00,24,12.43,ok
APR001667,PR,PR01042,EMP003,1,1,approve,2024-09-18 00:00:00,24,17.67,ok
APR001668,PR,PR01044,EMP030,1,1,approve,2025-08-08 00:00:00,24,7.48,ok
APR001669,PR,PR01044,EMP012,2,2,approve,2025-08-09 00:00:00,48,24.77,ok
APR001670,PR,PR01045,EMP006,1,1,approve,2024-02-27 00:00:00,24,15.85,ok
APR001671,PR,PR01046,EMP023,1,1,approve,2025-08-11 00:00:00,24,20.86,ok
APR001672,PR,PR01046,EMP020,2,2,approve,2025-08-11 00:00:00,48,18.62,ok
APR001673,PR,PR01048,EMP035,1,1,approve,2025-05-27 00:00:00,24,1.7,ok
APR001674,PR,PR01050,EMP012,1,1,approve,2024-08-07 00:00:00,24,1.7,ok
APR001675,PR,PR01050,EMP005,2,2,approve,2024-08-11 00:00:00,48,119.7,SLA breach
APR001676,PR,PR01051,EMP012,1,1,approve,2024-09-01 00:00:00,24,20.89,ok
APR001677,PR,PR01051,EMP034,2,2,approve,2024-09-02 00:00:00,48,28.27,ok
APR001678,PR,PR01051,EMP023,3,3,approve,2024-09-07 00:00:00,48,123.08,SLA breach
APR001679,PR,PR01053,EMP009,1,1,approve,2025-08-11 00:00:00,24,16.6,ok
APR001680,PR,PR01055,EMP016,1,1,approve,2025-12-19 00:00:00,24,20.19,ok
APR001681,PR,PR01055,EMP024,2,2,approve,2025-12-19 00:00:00,48,21.07,ok
APR001682,PR,PR01055,EMP033,3,3,approve,2025-12-19 00:00:00,48,4.61,ok
APR001683,PR,PR01056,EMP034,1,1,approve,2025-06-30 00:00:00,24,95.17,SLA breach
APR001684,PR,PR01056,EMP038,2,2,approve,2025-07-04 00:00:00,48,111.94,SLA breach
APR001685,PR,PR01057,EMP014,1,1,approve,2025-03-20 00:00:00,24,16.37,ok
APR001686,PR,PR01057,EMP006,2,2,approve,2025-03-20 00:00:00,48,9.72,ok
APR001687,PR,PR01057,EMP003,3,3,approve,2025-03-21 00:00:00,48,27.27,ok
APR001688,PR,PR01058,EMP028,1,1,approve,2023-12-30 00:00:00,24,17.04,ok
APR001689,PR,PR01059,EMP035,1,1,approve,2024-11-14 00:00:00,24,88.26,SLA breach
APR001690,PR,PR01060,EMP021,1,1,approve,2024-05-01 00:00:00,24,47.84,SLA breach
APR001691,PR,PR01060,EMP040,2,2,approve,2024-05-01 00:00:00,48,19.55,SLA breach
APR001692,PR,PR01061,EMP025,1,1,approve,2024-04-06 00:00:00,24,88.22,SLA breach
APR001693,PR,PR01061,EMP038,2,2,approve,2024-04-06 00:00:00,48,20.75,SLA breach
APR001694,PR,PR01062,EMP003,1,1,approve,2024-08-26 00:00:00,24,7.67,ok
APR001695,PR,PR01064,EMP002,1,1,approve,2025-05-01 00:00:00,24,10.68,ok
APR001696,PR,PR01064,EMP040,2,2,approve,2025-05-06 00:00:00,48,141.09,SLA breach
APR001697,PR,PR01065,EMP026,1,1,approve,2025-02-10 00:00:00,24,51.17,SLA breach
APR001698,PR,PR01065,EMP037,2,2,approve,2025-02-11 00:00:00,48,35.82,SLA breach
APR001699,PR,PR01066,EMP019,1,1,approve,2025-06-18 00:00:00,24,7.62,ok
APR001700,PR,PR01066,EMP028,2,2,approve,2025-06-18 00:00:00,48,17.85,ok
APR001701,PR,PR01068,EMP032,1,1,approve,2024-10-17 00:00:00,24,14.11,ok
APR001702,PR,PR01070,EMP030,1,1,approve,2024-08-15 00:00:00,24,6.84,ok
APR001703,PR,PR01070,EMP016,2,2,approve,2024-08-16 00:00:00,48,36.74,ok
APR001704,PR,PR01070,EMP003,3,3,approve,2024-08-16 00:00:00,48,11.86,ok
APR001705,PR,PR01071,EMP015,1,1,approve,2025-10-14 00:00:00,24,8.8,ok
APR001706,PR,PR01074,EMP029,1,1,approve,2025-01-16 00:00:00,24,8.28,ok
APR001707,PR,PR01074,EMP012,2,2,approve,2025-01-16 00:00:00,48,23.4,ok
APR001708,PR,PR01074,EMP001,3,3,approve,2025-01-16 00:00:00,48,23.34,ok
APR001709,PR,PR01077,EMP018,1,1,approve,2025-08-04 00:00:00,24,19.46,ok
APR001710,PR,PR01077,EMP007,2,2,approve,2025-08-09 00:00:00,48,129.32,SLA breach
APR001711,PR,PR01078,EMP013,1,1,approve,2025-11-22 00:00:00,24,19.56,ok
APR001712,PR,PR01079,EMP032,1,1,approve,2024-11-18 00:00:00,24,14.26,ok
APR001713,PR,PR01080,EMP038,1,1,approve,2024-02-15 00:00:00,24,7.6,ok
APR001714,PR,PR01080,EMP032,2,2,approve,2024-02-16 00:00:00,48,39.88,ok
APR001715,PR,PR01082,EMP023,1,1,approve,2024-10-16 00:00:00,24,2.09,ok
APR001716,PR,PR01082,EMP012,2,2,approve,2024-10-16 00:00:00,48,4.79,ok
APR001717,PR,PR01082,EMP016,3,3,approve,2024-10-17 00:00:00,48,41.37,ok
APR001718,PR,PR01083,EMP009,1,1,approve,2024-11-03 00:00:00,24,19.8,ok
APR001719,PR,PR01083,EMP027,2,2,approve,2024-11-06 00:00:00,48,90.27,SLA breach
APR001720,PR,PR01083,EMP029,3,3,approve,2024-11-07 00:00:00,48,35.95,SLA breach
APR001721,PR,PR01085,EMP031,1,1,approve,2025-05-01 00:00:00,24,14.41,ok
APR001722,PR,PR01085,EMP017,2,2,approve,2025-05-01 00:00:00,48,2.27,ok
APR001723,PR,PR01087,EMP013,1,1,approve,2024-08-07 00:00:00,24,9.19,ok
APR001724,PR,PR01087,EMP035,2,2,approve,2024-08-14 00:00:00,48,183.61,SLA breach
APR001725,PR,PR01088,EMP034,1,1,approve,2025-05-31 00:00:00,24,3.89,ok
APR001726,PR,PR01089,EMP030,1,1,approve,2025-04-18 00:00:00,24,6.38,ok
APR001727,PR,PR01089,EMP009,2,2,approve,2025-04-19 00:00:00,48,31.17,ok
APR001728,PR,PR01089,EMP026,3,3,approve,2025-04-20 00:00:00,48,36.65,ok
APR001729,PR,PR01090,EMP028,1,1,approve,2025-10-16 00:00:00,24,4.68,ok
APR001730,PR,PR01090,EMP016,2,2,approve,2025-10-21 00:00:00,48,136.29,SLA breach
APR001731,PR,PR01091,EMP016,1,1,approve,2025-03-06 00:00:00,24,11.43,ok
APR001732,PR,PR01091,EMP017,2,2,approve,2025-03-06 00:00:00,48,14.22,ok
APR001733,PR,PR01092,EMP007,1,1,approve,2025-10-07 00:00:00,24,60.14,SLA breach
APR001734,PR,PR01092,EMP021,2,2,approve,2025-10-08 00:00:00,48,33.23,SLA breach
APR001735,PR,PR01093,EMP031,1,1,approve,2024-02-05 00:00:00,24,18.82,ok
APR001736,PR,PR01095,EMP032,1,1,approve,2025-11-30 00:00:00,24,17.89,ok
APR001737,PR,PR01095,EMP021,2,2,approve,2025-11-30 00:00:00,48,12.37,ok
APR001738,PR,PR01096,EMP011,1,1,approve,2024-11-13 00:00:00,24,13.92,ok
APR001739,PR,PR01096,EMP039,2,2,approve,2024-11-13 00:00:00,48,8.9,ok
APR001740,PR,PR01098,EMP024,1,1,approve,2024-02-14 00:00:00,24,15.37,ok
APR001741,PR,PR01098,EMP002,2,2,approve,2024-02-14 00:00:00,48,18.79,ok
