po_id,po_number,po_date,pr_id,vendor_id,item_id,quantity,unit_price,total_amount,discount,tax_amount,freight_cost,currency,exchange_rate,payment_terms,delivery_date_promised,delivery_date_actual,incoterms,contract_id,status,is_split_po,parent_po_id
PO00673,PO202500673,2025-09-12,PR00808,VEN029,ITM0037,125.00,40406.52,5452816.93,187015.30,535017.95,53999.39,IDR,1.0,Net 15,2025-10-27,2025-09-21,CIF,CTR002,closed,true,PO00672
PO00674,PO202400674,2024-08-01,PR00810,VEN004,ITM0032,5.00,8435.54,45483.37,1635.64,4459.63,481.66,IDR,1.0,Net 30,2024-09-14,2024-08-01,DDP,CTR003,closed,false,
PO00675,PO202500675,2025-11-30,PR00811,VEN017,ITM0038,50.00,3085.61,169132.17,1909.38,16760.85,0.00,IDR,1.0,Net 90,2025-12-09,2026-01-06,DDP,CTR009,closed,false,
PO00676,PO202400676,2024-11-04,PR00812,VEN009,ITM0021,5.00,19655.17,109858.66,1231.85,10674.84,2139.84,IDR,1.0,COD,2024-12-13,2024-11-15,CIF,CTR025,open,false,
PO00677,PO202400677,2024-02-24,PR00813,VEN007,ITM0008,400.00,467.14,203078.35,3902.39,20124.88,0.00,IDR,1.0,COD,2024-03-16,2024-02-27,EXW,CTR001,partial,false,
PO00678,PO202500678,2025-02-28,PR00814,VEN016,ITM0017,100.00,85.87,9298.87,209.37,921.51,0.00,IDR,1.0,Net 45,2025-04-05,2025-03-17,FOB,,closed,false,
PO00679,PO202400679,2024-04-03,PR00815,VEN005,ITM0031,1000.00,357.53,394630.08,2002.83,39107.49,0.00,IDR,1.0,COD,2024-04-26,2024-04-15,EXW,CTR016,closed,false,
PO00680,PO202500680,2025-03-23,PR00818,VEN015,ITM0005,10.00,1266.80,13765.57,266.60,1364.16,0.00,IDR,1.0,Net 45,2025-05-06,2025-05-05,DDP,CTR008,closed,false,
PO00681,PO202500681,2025-11-01,PR00819,VEN027,ITM0032,40.00,10078.02,442330.13,11531.90,43074.80,7666.29,IDR,1.0,Net 60,2025-12-02,2025-11-20,DDP,CTR003,open,false,
PO00682,PO202400682,2024-03-08,PR00820,VEN007,ITM0019,2.00,10212.46,22030.38,769.02,2162.15,212.33,IDR,1.0,Net 90,2024-04-01,2024-04-01,CIF,CTR025,closed,false,
PO00683,PO202500683,2025-10-26,PR00821,VEN004,ITM0031,100.00,273.63,29902.14,424.11,2963.28,0.00,IDR,1.0,Net 30,2025-11-20,2025-10-29,DDP,,closed,false,
PO00684,PO202500684,2025-04-18,PR00822,VEN003,ITM0009,2.00,35206.11,79470.22,463.30,7694.38,1826.92,IDR,1.0,Net 30,2025-05-09,2025-04-21,DDP,CTR001,closed,false,
PO00685,PO202400685,2024-02-04,PR00823,VEN028,ITM0026,50.00,151.30,8221.25,158.26,814.72,0.00,IDR,1.0,Net 30,2024-02-27,2024-02-26,FOB,CTR013,partial,false,
PO00686,PO202500686,2025-05-17,PR00824,VEN029,ITM0033,500.00,833.11,457483.38,4409.38,45336.19,0.00,IDR,1.0,Net 45,2025-06-14,2025-06-13,DDP,CTR003,cancelled,false,
PO00687,PO202500687,2025-01-03,PR00825,VEN018,ITM0024,1000.00,612.71,662139.11,16186.59,65617.39,0.00,IDR,1.0,Net 30,2025-01-31,2025-01-16,DDP,CTR013,closed,false,
PO00688,PO202500688,2025-03-24,PR00826,VEN001,ITM0027,100.00,164.16,17413.71,728.31,1725.68,0.00,IDR,1.0,Net 60,2025-04-05,2025-03-29,EXW,CTR016,partial,false,
PO00689,PO202400689,2024-09-06,PR00827,VEN019,ITM0040,20.00,2715.59,58126.88,1945.17,5760.32,0.00,IDR,1.0,Net 15,2024-10-02,2024-09-10,DDP,CTR009,closed,false,
PO00690,PO202500690,2025-04-13,PR00828,VEN002,ITM0002,2.00,39382.67,88130.47,64.59,8657.08,772.64,IDR,1.0,COD,2025-05-01,2025-04-26,CIF,,closed,false,
PO00691,PO202500691,2025-02-26,PR00829,VEN023,ITM0039,40.00,13144.37,586403.15,7840.94,56972.72,11496.61,IDR,1.0,Net 90,2025-03-10,2025-03-04,DDP,CTR009,closed,false,
PO00692,PO202500692,2025-06-16,PR00830,VEN019,ITM0040,40.00,2891.87,123234.05,4653.02,12212.38,0.00,IDR,1.0,Net 15,2025-07-06,2025-07-01,FOB,CTR009,open,false,
PO00693,PO202400693,2024-01-07,PR00831,VEN019,ITM0016,100.00,55.80,6009.10,165.94,595.50,0.00,IDR,1.0,Net 90,2024-02-13,2024-01-14,FOB,CTR007,closed,false,
PO00694,PO202500694,2025-11-02,PR00832,VEN015,ITM0006,100.00,6408.00,722959.81,1876.98,70281.52,13755.37,IDR,1.0,COD,2025-12-07,2025-12-02,FOB,,cancelled,false,
PO00695,PO202400695,2024-10-17,PR00833,VEN019,ITM0040,1.00,3164.80,3416.95,86.46,338.62,0.00,IDR,1.0,Net 45,2024-11-15,2024-10-31,FOB,CTR009,closed,false,
PO00696,PO202500696,2025-03-01,PR00834,VEN004,ITM0002,5.00,32231.75,177557.25,1374.94,17576.22,197.24,IDR,1.0,COD,2025-03-27,2025-03-22,CIF,CTR008,partial,false,
PO00697,PO202500697,2025-06-22,PR00836,VEN015,ITM0028,100.00,677.31,74567.33,553.43,7389.55,0.00,IDR,1.0,Net 45,2025-07-28,2025-07-20,CIF,CTR016,open,false,
PO00698,PO202400698,2024-07-10,PR00837,VEN023,ITM0013,50.00,620.63,33627.49,736.41,3332.45,0.00,IDR,1.0,Net 30,2024-07-22,2024-07-20,DDP,CTR011,closed,false,
PO00699,PO202500699,2025-12-31,PR00839,VEN014,ITM0029,1000.00,117.64,129586.07,897.43,12841.86,0.00,IDR,1.0,Net 45,2026-02-11,2026-01-22,CIF,CTR016,closed,false,
PO00700,PO202500700,2025-10-05,PR00841,VEN029,ITM0031,1000.00,615.37,664025.06,17145.23,65804.28,0.00,IDR,1.0,Net 60,2025-11-06,2025-10-27,FOB,,closed,false,
PO00701,PO202400701,2024-02-27,PR00842,VEN014,ITM0027,200.00,197.31,43006.35,717.83,4261.89,0.00,IDR,1.0,Net 15,2024-03-12,2024-03-12,EXW,CTR016,closed,false,
PO00702,PO202400702,2024-06-19,PR00843,VEN021,ITM0006,2.00,7657.17,16569.86,505.85,1628.93,132.44,IDR,1.0,COD,2024-08-03,2024-07-17,CIF,,closed,false,
PO00703,PO202500703,2025-04-21,PR00845,VEN006,ITM0036,100.00,1608.32,172882.68,5081.51,17132.52,0.00,IDR,1.0,Net 30,2025-05-25,2025-05-15,DDP,,closed,false,
PO00704,PO202500704,2025-12-17,PR00846,VEN011,ITM0025,500.00,37.43,20506.78,237.95,2032.20,0.00,IDR,1.0,Net 30,2026-01-04,2026-01-22,DDP,,partial,false,
PO00705,PO202500705,2025-10-25,PR00847,VEN020,ITM0025,2000.00,47.95,101226.16,4697.55,10031.42,0.00,IDR,1.0,COD,2025-11-24,2025-11-16,EXW,CTR013,closed,false,
PO00706,PO202400706,2024-09-22,PR00848,VEN016,ITM0021,50.00,13237.05,727317.44,7607.51,71966.95,1105.46,IDR,1.0,Net 45,2024-10-20,2024-11-05,EXW,CTR025,partial,false,
PO00707,PO202400707,2024-11-30,PR00849,VEN014,ITM0011,5.00,13184.36,72644.74,911.10,7151.17,482.89,IDR,1.0,Net 90,2025-01-13,2024-12-28,EXW,CTR011,closed,false,
PO00708,PO202400708,2024-04-17,PR00850,VEN027,ITM0022,1000.00,53.99,59163.43,687.80,5863.04,0.00,IDR,1.0,COD,2024-05-30,2024-04-26,EXW,,closed,false,
PO00709,PO202400709,2024-12-23,PR00851,VEN011,ITM0035,50.00,162051.16,8974445.34,106735.53,879540.50,99082.17,IDR,1.0,Net 30,2025-02-01,2025-01-25,CIF,CTR002,closed,true,
PO00710,PO202400710,2024-12-23,PR00851,VEN011,ITM0035,50.00,162051.16,8596755.25,402042.05,847056.78,49182.31,IDR,1.0,Net 15,2025-01-13,2025-01-03,EXW,CTR002,closed,true,PO00709
PO00711,PO202500711,2025-05-19,PR00853,VEN011,ITM0027,400.00,184.97,78748.40,3043.05,7803.90,0.00,IDR,1.0,COD,2025-06-03,2025-05-26,FOB,CTR016,partial,false,
PO00712,PO202400712,2024-07-09,PR00855,VEN010,ITM0027,500.00,150.38,80226.86,2913.55,7950.41,0.00,IDR,1.0,Net 60,2024-08-17,2024-08-07,EXW,CTR016,closed,false,
PO00713,PO202500713,2025-09-18,PR00856,VEN009,ITM0038,40.00,3081.37,130120.76,6028.97,12894.85,0.00,IDR,1.0,Net 15,2025-10-28,2025-10-22,FOB,CTR009,closed,false,
PO00714,PO202500714,2025-04-07,PR00857,VEN019,ITM0040,40.00,2802.23,122874.95,1390.97,12176.80,0.00,IDR,1.0,Net 90,2025-04-20,2025-04-11,CIF,,closed,false,
PO00715,PO202400715,2024-10-01,PR00860,VEN021,ITM0027,250.00,192.13,52320.39,896.25,5184.90,0.00,IDR,1.0,COD,2024-11-02,2024-10-09,DDP,,closed,false,
PO00716,PO202500716,2025-08-07,PR00861,VEN021,ITM0033,5000.00,925.21,5026603.97,97600.01,498131.92,0.00,IDR,1.0,Net 45,2025-08-29,2025-08-10,FOB,,closed,false,
PO00717,PO202500717,2025-12-14,PR00862,VEN001,ITM0025,500.00,40.14,21943.55,298.98,2174.59,0.00,IDR,1.0,Net 30,2025-12-23,2025-12-16,CIF,CTR013,closed,false,
PO00718,PO202500718,2025-03-29,PR00863,VEN017,ITM0036,100.00,1708.26,188871.35,671.36,18716.98,0.00,IDR,1.0,Net 90,2025-05-13,2025-04-11,DDP,CTR002,closed,false,
PO00719,PO202500719,2025-01-09,PR00864,VEN016,ITM0013,2000.00,643.04,1368270.24,53402.30,135594.35,0.00,IDR,1.0,COD,2025-02-06,2025-02-03,FOB,CTR011,open,false,
PO00720,PO202500720,2025-03-13,PR00865,VEN028,ITM0019,10.00,10381.59,114640.98,2147.20,11183.55,1788.78,IDR,1.0,Net 45,2025-04-14,2025-04-08,EXW,CTR025,closed,false,
PO00721,PO202500721,2025-07-02,PR00867,VEN021,ITM0022,50.00,59.00,3150.73,111.63,312.23,0.00,IDR,1.0,Net 45,2025-08-02,2025-07-09,CIF,CTR013,closed,false,
PO00722,PO202500722,2025-02-09,PR00869,VEN008,ITM0028,500.00,767.19,419680.68,5504.64,41589.98,0.00,IDR,1.0,Net 45,2025-03-25,2025-03-11,DDP,,closed,false,
PO00723,PO202400723,2024-09-03,PR00870,VEN025,ITM0004,5.00,9030.64,49406.35,1272.31,4826.90,698.54,IDR,1.0,Net 60,2024-09-10,2024-09-07,DDP,CTR008,partial,false,
PO00724,PO202500724,2025-03-07,PR00871,VEN021,ITM0015,500.00,8.02,4420.38,25.22,438.06,0.00,IDR,1.0,Net 15,2025-04-17,2025-04-17,FOB,CTR004,closed,false,
PO00725,PO202400725,2024-08-03,PR00872,VEN020,ITM0029,100.00,113.33,12378.47,181.43,1226.70,0.00,IDR,1.0,Net 30,2024-08-22,2024-08-12,DDP,,closed,false,
PO00726,PO202400726,2024-05-12,PR00873,VEN008,ITM0027,5000.00,196.35,1084010.31,5175.82,107424.45,0.00,IDR,1.0,Net 90,2024-06-20,2024-06-02,DDP,CTR016,closed,false,
PO00727,PO202500727,2025-05-30,PR00874,VEN013,ITM0012,5.00,19920.86,111103.85,2062.84,10729.56,2832.82,IDR,1.0,Net 15,2025-06-29,2025-06-22,EXW,CTR011,closed,false,
PO00728,PO202500728,2025-11-01,PR00875,VEN019,ITM0039,100.00,18044.61,2008381.42,37325.98,194384.86,46861.44,IDR,1.0,COD,2025-11-08,2025-11-28,FOB,CTR009,open,false,
PO00729,PO202500729,2025-02-19,PR00876,VEN028,ITM0016,400.00,66.51,28110.26,1278.98,2785.70,0.00,IDR,1.0,Net 15,2025-03-07,2025-03-03,DDP,,closed,false,
PO00730,PO202400730,2024-08-08,PR00877,VEN007,ITM0002,500.00,43748.78,24003120.80,762548.35,2322302.31,568979.29,IDR,1.0,Net 90,2024-08-26,2024-08-26,EXW,CTR008,open,false,
PO00731,PO202400731,2024-02-03,PR00878,VEN012,ITM0015,2500.00,4.21,11604.70,77.81,1150.02,0.00,IDR,1.0,Net 15,2024-03-04,2024-02-16,EXW,,closed,false,
PO00732,PO202500732,2025-09-12,PR00879,VEN018,ITM0024,1000.00,614.97,657219.60,22883.77,65129.87,0.00,IDR,1.0,Net 45,2025-10-21,2025-09-27,DDP,CTR013,open,false,
PO00733,PO202400733,2024-08-22,PR00880,VEN023,ITM0004,25.00,8426.09,228534.71,9624.58,22113.05,5393.98,IDR,1.0,Net 90,2024-09-07,2024-09-02,FOB,,partial,false,
PO00734,PO202400734,2024-06-30,PR00883,VEN005,ITM0018,400.00,144.45,63833.08,272.39,6325.80,0.00,IDR,1.0,COD,2024-07-28,2024-07-07,DDP,CTR004,open,false,
PO00735,PO202400735,2024-08-21,PR00886,VEN009,ITM0009,4.00,37234.86,168414.99,1131.64,16258.86,4348.32,IDR,1.0,COD,2024-09-11,2024-08-30,CIF,CTR001,open,false,
PO00736,PO202400736,2024-08-13,PR00887,VEN017,ITM0002,5.00,42120.26,224737.84,8805.95,22197.49,745.01,IDR,1.0,Net 45,2024-09-02,2024-08-18,DDP,,closed,false,
PO00737,PO202500737,2025-01-30,PR00888,VEN023,ITM0033,500.00,628.88,346448.21,2326.55,34332.71,0.00,IDR,1.0,COD,2025-02-12,2025-02-02,CIF,CTR003,closed,false,
PO00738,PO202400738,2024-02-18,PR00889,VEN025,ITM0039,5.00,17341.22,93302.19,2807.22,9228.88,174.42,IDR,1.0,Net 60,2024-03-11,2024-02-26,CIF,,partial,false,
PO00739,PO202500739,2025-11-30,PR00890,VEN007,ITM0023,200.00,39.10,8350.56,297.51,827.53,0.00,IDR,1.0,COD,2025-12-09,2025-12-06,EXW,CTR013,closed,false,
PO00740,PO202400740,2024-02-21,PR00891,VEN030,ITM0014,50.00,17460.50,961860.51,22098.44,93601.94,17331.88,IDR,1.0,Net 30,2024-03-26,2024-02-27,CIF,CTR011,closed,false,
PO00741,PO202500741,2025-02-28,PR00892,VEN023,ITM0031,100.00,247.50,27437.49,31.97,2719.03,0.00,IDR,1.0,COD,2025-03-25,2025-03-22,EXW,CTR016,cancelled,false,
PO00742,PO202500742,2025-02-10,PR00893,VEN002,ITM0015,500.00,7.32,4001.86,55.91,396.58,0.00,IDR,1.0,Net 30,2025-02-20,2025-02-14,DDP,,closed,false,
PO00743,PO202400743,2024-07-14,PR00894,VEN017,ITM0036,20.00,1701.58,36933.80,757.81,3660.11,0.00,IDR,1.0,Net 60,2024-08-22,2024-08-12,CIF,CTR002,open,false,
PO00744,PO202500744,2025-12-10,PR00895,VEN004,ITM0030,250.00,197.95,53653.96,1150.20,5317.06,0.00,IDR,1.0,Net 45,2026-01-16,2026-01-19,DDP,CTR016,cancelled,false,
PO00745,PO202500745,2025-08-12,PR00896,VEN004,ITM0030,250.00,193.43,53314.20,327.61,5283.39,0.00,IDR,1.0,Net 45,2025-09-16,2025-09-03,DDP,CTR016,cancelled,false,
PO00746,PO202500746,2025-10-17,PR00897,VEN019,ITM0015,1000.00,6.59,7055.33,231.54,699.18,0.00,IDR,1.0,Net 30,2025-11-04,2025-10-19,DDP,CTR007,closed,false,
PO00747,PO202500747,2025-12-02,PR00898,VEN024,ITM0015,250.00,8.39,2275.35,47.51,225.49,0.00,IDR,1.0,Net 45,2025-12-16,2025-12-14,DDP,CTR004,partial,false,
PO00748,PO202400748,2024-06-09,PR00899,VEN002,ITM0024,400.00,539.06,235202.01,3728.52,23308.31,0.00,IDR,1.0,Net 60,2024-06-21,2024-06-21,DDP,CTR013,partial,false,
PO00749,PO202400749,2024-09-30,PR00900,VEN026,ITM0017,250.00,114.73,31441.95,356.03,3115.87,0.00,IDR,1.0,Net 45,2024-10-15,2024-10-08,FOB,CTR004,open,false,
PO00750,PO202500750,2025-08-24,PR00901,VEN025,ITM0003,200.00,2830.76,609324.29,17211.76,60383.49,0.00,IDR,1.0,Net 30,2025-09-21,2025-09-09,FOB,,closed,false,
PO00751,PO202400751,2024-10-24,PR00903,VEN027,ITM0029,200.00,94.64,20119.32,801.79,1993.81,0.00,IDR,1.0,Net 90,2024-10-31,2024-10-26,EXW,,closed,false,
PO00752,PO202500752,2025-08-11,PR00904,VEN010,ITM0004,100.00,7352.65,801283.84,32842.29,77266.52,21594.43,IDR,1.0,COD,2025-09-18,2025-08-17,CIF,CTR008,closed,false,
PO00753,PO202400753,2024-10-08,PR00905,VEN017,ITM0003,100.00,2995.72,326366.06,5548.92,32342.58,0.00,IDR,1.0,COD,2024-11-10,2024-11-06,CIF,CTR008,closed,false,
PO00754,PO202500754,2025-04-05,PR00907,VEN012,ITM0019,40.00,21165.36,943812.25,1297.47,92984.86,5510.50,IDR,1.0,Net 45,2025-04-19,2025-04-11,DDP,CTR025,open,false,
PO00755,PO202500755,2025-11-08,PR00908,VEN001,ITM0019,10.00,8582.97,95248.20,1392.60,9288.08,1522.98,IDR,1.0,COD,2025-11-23,2025-11-12,DDP,CTR025,open,false,
PO00756,PO202400756,2024-04-12,PR00909,VEN017,ITM0019,10.00,9628.87,107479.05,1187.16,10461.17,1916.30,IDR,1.0,COD,2024-05-08,2024-04-27,CIF,,closed,false,
PO00757,PO202500757,2025-03-05,PR00910,VEN019,ITM0031,500.00,339.32,185164.71,2844.48,18349.66,0.00,IDR,1.0,Net 90,2025-03-23,2025-03-15,EXW,CTR016,closed,false,
PO00758,PO202500758,2025-09-05,PR00911,VEN018,ITM0031,100.00,374.03,40502.86,913.45,4013.80,0.00,IDR,1.0,COD,2025-10-03,2025-10-02,FOB,CTR016,open,false,
PO00759,PO202500759,2025-11-20,PR00912,VEN029,ITM0019,500.00,9169.14,4893979.94,216164.16,480524.61,45049.81,IDR,1.0,Net 90,2025-12-26,2025-12-18,CIF,CTR025,closed,false,
PO00760,PO202400760,2024-09-27,PR00914,VEN029,ITM0026,1000.00,131.75,140710.72,4988.01,13944.31,0.00,IDR,1.0,Net 90,2024-11-09,2024-10-06,DDP,CTR013,closed,false,
PO00761,PO202500761,2025-06-19,PR00915,VEN010,ITM0039,10.00,14901.68,160778.50,5200.95,15819.74,1142.96,IDR,1.0,COD,2025-06-28,2025-06-20,DDP,CTR009,partial,false,
PO00762,PO202400762,2024-10-22,PR00916,VEN015,ITM0033,100.00,831.54,89551.66,2476.73,8874.49,0.00,IDR,1.0,COD,2024-12-02,2024-11-20,EXW,CTR003,closed,false,
PO00763,PO202500763,2025-12-31,PR00917,VEN001,ITM0031,50.00,293.13,16035.39,210.42,1589.09,0.00,IDR,1.0,Net 60,2026-02-07,2026-01-08,EXW,CTR016,cancelled,false,
PO00764,PO202400764,2024-06-25,PR00918,VEN003,ITM0024,250.00,639.47,169483.39,7180.06,16795.65,0.00,IDR,1.0,Net 45,2024-07-02,2024-06-27,CIF,CTR013,closed,false,
PO00765,PO202400765,2024-08-16,PR00919,VEN021,ITM0039,2.00,19249.07,41543.31,1827.10,4033.81,838.46,IDR,1.0,Net 30,2024-09-25,2024-09-19,EXW,CTR009,closed,false,
PO00766,PO202500766,2025-09-30,PR00920,VEN009,ITM0017,5000.00,109.12,583075.17,20288.91,57782.22,0.00,IDR,1.0,Net 90,2025-10-21,2025-10-15,CIF,CTR004,partial,false,
PO00767,PO202400767,2024-03-22,PR00921,VEN014,ITM0011,20.00,13577.02,298905.87,7767.96,29014.97,6118.41,IDR,1.0,Net 60,2024-05-05,2024-04-26,DDP,,open,false,
PO00768,PO202500768,2025-09-01,PR00922,VEN029,ITM0023,100.00,36.10,3911.31,86.04,387.61,0.00,IDR,1.0,Net 60,2025-09-23,2025-09-06,EXW,,closed,false,
PO00769,PO202400769,2024-07-10,PR00923,VEN021,ITM0003,2.00,3239.23,7086.66,94.08,702.28,0.00,IDR,1.0,Net 45,2024-08-16,2024-07-18,FOB,CTR008,closed,false,
PO00770,PO202500770,2025-02-09,PR00924,VEN014,ITM0011,5.00,14436.64,78783.10,2122.15,7706.72,1015.32,IDR,1.0,Net 45,2025-03-25,2025-03-13,DDP,CTR011,partial,false,
PO00771,PO202500771,2025-03-30,PR00925,VEN013,ITM0039,100.00,13121.06,1436638.87,44002.21,139491.43,29043.58,IDR,1.0,Net 90,2025-05-07,2025-04-28,DDP,CTR009,closed,false,
PO00772,PO202500772,2025-12-18,PR00926,VEN016,ITM0001,2.00,11169.31,24378.13,890.76,2359.26,571.01,IDR,1.0,Net 90,2026-02-01,2025-12-29,FOB,,closed,false,
PO00773,PO202400773,2024-07-23,PR00927,VEN016,ITM0015,500.00,5.48,2925.82,104.54,289.95,0.00,IDR,1.0,Net 30,2024-08-26,2024-08-04,DDP,CTR012,closed,false,
PO00774,PO202400774,2024-04-12,PR00928,VEN024,ITM0021,5.00,19101.91,104254.75,3610.60,10108.88,2246.92,IDR,1.0,Net 15,2024-04-28,2024-04-12,FOB,,partial,false,
PO00775,PO202500775,2025-12-18,PR00929,VEN003,ITM0008,500.00,435.00,229970.90,10320.02,22789.91,0.00,IDR,1.0,COD,2026-01-31,2026-01-27,FOB,CTR001,closed,false,
PO00776,PO202400776,2024-08-04,PR00930,VEN010,ITM0026,200.00,106.52,22854.59,714.98,2264.87,0.00,IDR,1.0,Net 30,2024-08-13,2024-08-24,FOB,CTR013,closed,false,
PO00777,PO202400777,2024-08-23,PR00932,VEN010,ITM0035,1.00,142572.25,157301.22,3146.39,15336.84,2538.52,IDR,1.0,Net 90,2024-09-24,2024-09-02,EXW,CTR002,partial,false,
PO00778,PO202500778,2025-01-26,PR00934,VEN009,ITM0006,25.00,7954.15,223455.76,2841.69,21561.34,5882.24,IDR,1.0,Net 60,2025-02-07,2025-02-04,CIF,CTR008,closed,false,
PO00779,PO202500779,2025-09-30,PR00935,VEN024,ITM0021,250.00,17577.56,4893981.17,27239.55,480386.49,46444.80,IDR,1.0,Net 60,2025-10-16,2025-10-10,CIF,CTR025,closed,false,
PO00780,PO202500780,2025-08-12,PR00936,VEN030,ITM0018,500.00,129.85,69572.79,2247.29,6894.60,0.00,IDR,1.0,Net 45,2025-09-01,2025-08-15,DDP,CTR004,closed,false,
PO00781,PO202500781,2025-06-04,PR00937,VEN021,ITM0038,50.00,3315.76,176053.28,7181.38,17446.72,0.00,IDR,1.0,Net 15,2025-07-06,2025-06-20,FOB,CTR009,closed,false,
PO00782,PO202400782,2024-05-06,PR00938,VEN028,ITM0014,1.00,15637.48,17455.09,82.41,1711.06,188.97,IDR,1.0,COD,2024-05-13,2024-05-12,FOB,,closed,false,
PO00783,PO202400783,2024-10-08,PR00939,VEN028,ITM0006,5.00,7406.18,41522.73,575.72,4010.07,1057.50,IDR,1.0,COD,2024-11-22,2024-10-29,CIF,,open,false,
PO00784,PO202500784,2025-07-26,PR00940,VEN011,ITM0005,250.00,1309.52,356593.39,6124.78,35338.08,0.00,IDR,1.0,COD,2025-08-15,2025-07-28,CIF,CTR008,closed,false,
PO00785,PO202500785,2025-10-25,PR00941,VEN001,ITM0010,100.00,23934.83,2660463.33,7552.76,262452.38,12080.26,IDR,1.0,Net 45,2025-12-05,2025-11-15,CIF,CTR001,closed,false,
PO00786,PO202500786,2025-12-01,PR00942,VEN016,ITM0019,2.00,7505.68,16589.72,308.55,1617.31,269.60,IDR,1.0,COD,2025-12-23,2025-12-12,EXW,CTR025,closed,false,
PO00787,PO202400787,2024-04-07,PR00943,VEN026,ITM0005,10.00,1381.79,14579.48,683.29,1444.81,0.00,IDR,1.0,Net 45,2024-05-04,2024-05-04,CIF,CTR008,closed,false,
PO00788,PO202500788,2025-03-01,PR00944,VEN008,ITM0015,1000.00,7.79,8404.06,223.18,832.83,0.00,IDR,1.0,Net 30,2025-04-12,2025-03-01,EXW,,partial,false,
PO00789,PO202500789,2025-02-04,PR00945,VEN008,ITM0008,5000.00,227.54,1235018.26,25045.94,122389.20,0.00,IDR,1.0,Net 60,2025-02-16,2025-02-13,DDP,,closed,false,
PO00790,PO202500790,2025-02-07,PR00946,VEN017,ITM0021,10.00,18348.98,199284.04,6437.91,19475.70,2756.48,IDR,1.0,Net 60,2025-03-05,2025-03-22,CIF,CTR025,partial,false,
PO00791,PO202400791,2024-11-21,PR00947,VEN012,ITM0035,1.00,173532.77,187826.97,7436.62,18270.58,3460.24,IDR,1.0,COD,2024-12-03,2024-11-21,DDP,CTR002,cancelled,false,
PO00792,PO202500792,2025-09-23,PR00948,VEN009,ITM0028,400.00,720.72,317238.43,2486.88,31438.04,0.00,IDR,1.0,Net 15,2025-10-04,2025-09-27,EXW,CTR016,closed,false,
PO00793,PO202400793,2024-05-09,PR00949,VEN014,ITM0006,2.00,8045.66,17892.67,348.50,1731.71,418.15,IDR,1.0,COD,2024-06-05,2024-05-10,EXW,CTR008,closed,false,
PO00794,PO202500794,2025-06-22,PR00950,VEN021,ITM0003,100.00,3110.70,336854.90,7597.17,33382.02,0.00,IDR,1.0,Net 90,2025-07-14,2025-07-14,DDP,CTR008,cancelled,false,
PO00795,PO202400795,2024-10-11,PR00951,VEN016,ITM0039,20.00,12787.44,288444.87,1056.32,28016.18,5736.20,IDR,1.0,COD,2024-11-07,2024-10-28,FOB,CTR009,closed,false,
PO00796,PO202500796,2025-01-23,PR00952,VEN005,ITM0037,5.00,48657.60,272342.15,3277.19,26401.19,5930.13,IDR,1.0,Net 15,2025-02-23,2025-02-23,FOB,CTR002,partial,false,
PO00797,PO202400797,2024-12-18,PR00954,VEN004,ITM0028,200.00,549.40,120869.84,988.36,11978.09,0.00,IDR,1.0,Net 30,2025-01-13,2025-01-16,DDP,CTR016,closed,false,
PO00798,PO202500798,2025-09-14,PR00956,VEN008,ITM0039,1.00,19209.47,21162.92,199.28,2091.12,61.61,IDR,1.0,Net 90,2025-10-12,2025-10-08,EXW,CTR009,closed,false,
PO00799,PO202400799,2024-06-23,PR00957,VEN016,ITM0036,10.00,1265.90,13907.41,129.82,1378.21,0.00,IDR,1.0,COD,2024-07-10,2024-06-26,CIF,CTR002,partial,false,
PO00800,PO202400800,2024-09-24,PR00958,VEN027,ITM0029,1000.00,96.52,105501.24,1477.78,10455.08,0.00,IDR,1.0,Net 60,2024-10-21,2024-10-08,FOB,CTR016,partial,false,
PO00801,PO202400801,2024-01-29,PR00959,VEN013,ITM0012,2.00,19595.30,42526.88,1732.72,4120.37,948.64,IDR,1.0,Net 45,2024-02-18,2024-03-06,DDP,CTR011,closed,false,
PO00802,PO202400802,2024-03-11,PR00960,VEN004,ITM0006,2.00,5997.61,13282.63,279.80,1288.70,278.51,IDR,1.0,Net 45,2024-04-18,2024-03-24,CIF,,closed,false,
PO00803,PO202400803,2024-12-01,PR00961,VEN030,ITM0018,200.00,136.45,28798.07,1346.25,2853.86,0.00,IDR,1.0,Net 15,2024-12-10,2024-12-08,FOB,CTR004,closed,false,
PO00804,PO202400804,2024-03-27,PR00963,VEN030,ITM0024,200.00,636.71,141114.11,211.83,13984.28,0.00,IDR,1.0,Net 15,2024-05-07,2024-05-06,EXW,CTR013,closed,false,
PO00805,PO202400805,2024-11-26,PR00964,VEN023,ITM0019,10.00,7010.81,77860.74,497.66,7657.15,593.16,IDR,1.0,Net 90,2024-12-11,2024-12-09,FOB,,cancelled,false,
PO00806,PO202500806,2025-12-31,PR00965,VEN024,ITM0022,250.00,56.81,15561.39,182.29,1542.12,0.00,IDR,1.0,Net 15,2026-02-03,2026-01-30,DDP,CTR013,closed,false,
PO00807,PO202500807,2025-05-28,PR00966,VEN010,ITM0024,400.00,487.24,207073.88,8343.28,20520.84,0.00,IDR,1.0,Net 45,2025-07-02,2025-06-14,EXW,CTR013,closed,false,
PO00808,PO202400808,2024-10-11,PR00969,VEN012,ITM0010,10.00,21017.96,224312.70,8812.87,22150.34,795.61,IDR,1.0,COD,2024-10-31,2024-10-24,FOB,CTR001,closed,false,
